construction,pair,entry_bar,entry_ts,entry_price,exit_bar,exit_ts,exit_price,exit_reason,pnl_pct,mfe_pct,bars_held,signal_score,trend_strength,pullback_depth_pct,distance_from_vwap,compression_ratio,label,cost_model
freqai_mtf_adaptive_union,GIGAUSD,1453,1770848700,0.0021496433000000002,1455,1770850200,0.0021108347146834502,STOP_LOSS,-0.021153499999999992,0.0,2,44.20200669598018,0.006539046027521655,0.0009332711152589043,-0.002769302024252815,0.7227722772277301,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,1480,1770878700,0.0022158479000000003,1483,1770880200,0.0021762327,TREND_LOST,-0.020978122410838886,0.0,3,45.635311772138344,0.013671741910326102,0.0054102795311090435,0.01734873015795777,0.9118541033434757,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,1704,1771057800,0.0022710184000000002,1716,1771066500,0.0022639599,TIME_LIMIT,-0.006208076975510221,0.0052758709484694855,12,30.532488091907087,0.0059441368147488925,0.010563380281690207,0.015451939890117287,1.6057347670250917,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,1748,1771083000,0.0023592912,1760,1771087800,0.0024184794000000004,TIME_LIMIT,0.021987280451010224,0.02954650108473265,12,49.41403242391473,0.008745098443278775,0.0,0.03660082719241938,1.456953642384101,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,1799,1771103400,0.0024927035,1800,1771104600,0.0024477014773627496,STOP_LOSS,-0.021153500000000117,0.0,1,48.71423947281191,0.0055081338955942725,0.0032180209171358653,0.05790541712024307,1.877149877149882,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,1852,1771142100,0.0025017314000000002,1855,1771143300,0.0024772964999999997,TREND_LOST,-0.012867195630994026,0.0,3,34.30321298229822,0.004690344120152979,0.0028044871794872042,0.00965388883034869,0.7462686567164215,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,2069,1771280400,0.002357285,2081,1771284300,0.0023815941,TIME_LIMIT,0.007212329650423998,0.015575121379043969,12,21.254630073075592,0.006271120621275434,0.004240882103477534,0.012155604808401292,0.890688259109308,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,2871,1771915800,0.0018768001000000003,2883,1771921800,0.0019210262999999998,TIME_LIMIT,0.020464683313901937,0.026747600876619492,12,43.94143098138301,0.0017045050452378341,0.01270513499205937,0.00011079775674946454,1.4155844155844104,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,2989,1771975200,0.0021225596,2990,1771976100,0.0020842399702614,STOP_LOSS,-0.021153500000000002,0.0,1,96.48310488378894,0.007254652673596823,0.010757717492984105,0.047842375778595646,1.3061224489796,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,3197,1772098800,0.0021947828,3201,1772102100,0.002173242,TREND_LOST,-0.012914547480506888,0.00465522146428336,4,37.88201871481605,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,3251,1772166300,0.0021947828,3260,1772178900,0.002183211,TREND_LOST,-0.008372412377206524,0.005566473365838387,9,21.173003177817485,0.0030755184528710104,0.013698630136986337,-0.0037218713422916,1.1625000000000096,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,3406,1772322600,0.0020784232000000003,3411,1772324100,0.002063583,TREND_LOST,-0.010240124301922922,0.0012397860070074431,5,22.912692294146694,0.006200347758393011,0.002408477842003964,0.040341400799802585,1.0691244239631426,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,3706,1772636100,0.0021777301000000006,3718,1772641200,0.0021702513000000003,TIME_LIMIT,-0.006534218041987972,0.01435894190928409,12,65.17654194743484,0.011146671798562572,0.0023020257826886726,0.019234421925656015,1.3857142857142803,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,4281,1773406500,0.0020222496,4293,1773412200,0.0020705613,TIME_LIMIT,0.020790077664003447,0.02707400708596991,12,57.43882907269685,0.0053537995604827785,0.0,0.0077103217297950135,1.0526315789473708,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,4512,1773687000,0.0021215565000000003,4513,1773687900,0.0020914962,TREND_LOST,-0.017268983951169933,0.0,1,74.02331240758559,0.0019330273909637832,0.008983451536642987,0.003297027350839814,0.9514563106796096,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,4535,1773703200,0.0022820525000000003,4541,1773705600,0.0022769196,TREND_LOST,-0.005349247114166062,0.030651135326641092,6,64.79646426992355,0.028295500826409786,0.008737439930100314,0.07248746280058803,2.51707317073171,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,4758,1773840300,0.0022720215,4765,1773842400,0.0022460157,TREND_LOST,-0.014546106473904506,0.008353133982226823,7,33.293499972007,0.003951993278260092,0.004833040421792499,0.010785714893574508,1.5564853556485425,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,5167,1774265400,0.0020132217,5179,1774270200,0.0020356698,TIME_LIMIT,0.00805033679599223,0.016281515344286176,12,36.85332471651829,0.008072771227075717,-0.005513784461152962,0.027314045075502724,1.6785714285714315,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,5670,1774654200,0.0018216296000000002,5672,1774654800,0.0017887428100164002,STOP_LOSS,-0.0211535,0.0,2,55.52846653988056,0.018376865305103643,0.012101210121012038,0.044711780519218314,1.575070821529745,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,5680,1774657800,0.0019871411000000005,5681,1774658100,0.0020701251059065504,TAKE_PROFIT,0.038660499999999945,0.04723313306739993,1,438.18159886383313,0.03524329316708676,0.021500000000000033,0.029518209302873417,2.216306156405991,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,5737,1774692900,0.0018296544000000004,5743,1774695000,0.0019060616825712002,TAKE_PROFIT,0.03866049999999991,0.05484401862996624,6,43.747955681326424,0.01133938206499441,0.0010952902519166658,-0.03025901023917269,0.8088235294117634,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,5830,1774722000,0.0022860649000000003,5833,1774722900,0.0022447934273278503,STOP_LOSS,-0.021153499999999978,0.010032567316876947,3,26.692394460126785,0.02186532738622911,0.01217391304347818,0.11429214642104556,1.1261187957689167,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,5934,1774757700,0.0021837487000000004,5936,1774758600,0.0021443243928445507,STOP_LOSS,-0.02115349999999984,0.005610215131438742,2,36.56646975450823,0.01260133543386824,0.004134129536058947,0.03366992073226465,1.2129032258064611,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union,GIGAUSD,6331,1774965600,0.0018798094000000002,6339,1774972200,0.0018671937,TREND_LOST,-0.009811159120706668,0.012868645087102913,8,93.3564580335355,0.005901286136418605,0.013255567338282113,-0.01724824209549008,1.132467532467533,giga_5m_freqai_mtf_adaptive_union,taker_like
freqai_mtf_adaptive_union_strongtrend,GIGAUSD,140,1769899500,0.0024756508000000005,150,1769905500,0.0024543678,TREND_LOST,-0.011696931360432743,0.001756790578057083,10,37.95744238092123,0.013425455459936762,0.009255533199195004,-0.01748314675554021,0.9688888888888848,giga_5m_freqai_mtf_adaptive_union_strongtrend,taker_like
freqai_mtf_adaptive_union_strongtrend,GIGAUSD,299,1770034200,0.0024606043,310,1770039000,0.0024573585000000004,TREND_LOST,-0.004419106855173605,0.017229791884863406,11,39.443701350287384,0.01076452552698655,0.0020341741253052195,0.021467356434952203,0.9741379310344889,giga_5m_freqai_mtf_adaptive_union_strongtrend,taker_like
freqai_mtf_adaptive_union_strongtrend,GIGAUSD,319,1770045600,0.0025518864,331,1770049500,0.0025700082,TIME_LIMIT,0.004001334918356915,0.011408658316451738,12,27.923929424923948,0.012657116698586603,0.005473025801407398,0.05347632012144192,1.375745526838958,giga_5m_freqai_mtf_adaptive_union_strongtrend,taker_like
freqai_mtf_adaptive_union_strongtrend,GIGAUSD,764,1770369900,0.0022609874,776,1770375600,0.0023018420999999997,TIME_LIMIT,0.014969406313365434,0.030080928358999205,12,43.370377632528424,0.01598940899155502,0.00709849157054124,0.12118548089494646,0.8126410835214416,giga_5m_freqai_mtf_adaptive_union_strongtrend,taker_like
freqai_mtf_adaptive_union_strongtrend,GIGAUSD,827,1770399300,0.0025308213000000005,836,1770402000,0.0025201632,TREND_LOST,-0.007311320649150795,0.01587575543164563,9,46.59379791975749,0.018824105706451155,0.005154639175257728,0.17154050640723742,1.6044568245125306,giga_5m_freqai_mtf_adaptive_union_strongtrend,taker_like
freqai_mtf_adaptive_union_strongtrend,GIGAUSD,1145,1770649500,0.0023602943000000003,1156,1770654000,0.0023656437,TREND_LOST,-0.0008335877140407105,0.016822351348304104,11,31.696239390524873,0.010426700600844127,0.0029661016949152803,0.031099809213043065,1.0645161290322547,giga_5m_freqai_mtf_adaptive_union_strongtrend,taker_like
freqai_mtf_adaptive_union_strongtrend,GIGAUSD,1480,1770878700,0.0022158479000000003,1483,1770880200,0.0021762327,TREND_LOST,-0.020978122410838886,0.0,3,45.635311772138344,0.013671741910326102,0.0054102795311090435,0.01734873015795777,0.9118541033434757,giga_5m_freqai_mtf_adaptive_union_strongtrend,taker_like
freqai_mtf_adaptive_union_strongtrend,GIGAUSD,1749,1771083300,0.0023623005,1761,1771088100,0.0024035259,TIME_LIMIT,0.01435137843386136,0.028234976879529125,12,69.43977999425725,0.010252873097814587,0.0021186440677967073,0.03646649346456295,1.3937282229965093,giga_5m_freqai_mtf_adaptive_union_strongtrend,taker_like
freqai_mtf_adaptive_union_strongtrend,GIGAUSD,3706,1772636100,0.0021777301000000006,3718,1772641200,0.0021702513000000003,TIME_LIMIT,-0.006534218041987972,0.01435894190928409,12,65.17654194743484,0.011146671798562572,0.0023020257826886726,0.019234421925656015,1.3857142857142803,giga_5m_freqai_mtf_adaptive_union_strongtrend,taker_like
freqai_mtf_adaptive_union_strongtrend,GIGAUSD,4535,1773703200,0.0022820525000000003,4541,1773705600,0.0022769196,TREND_LOST,-0.005349247114166062,0.030651135326641092,6,64.79646426992355,0.028295500826409786,0.008737439930100314,0.07248746280058803,2.51707317073171,giga_5m_freqai_mtf_adaptive_union_strongtrend,taker_like
freqai_mtf_adaptive_union_strongtrend,GIGAUSD,5168,1774265700,0.0020192403000000004,5180,1774271100,0.0020257008,TIME_LIMIT,9.947061278419182e-05,0.013252360306002063,12,62.58719209866323,0.010573396209095975,0.0014888337468982455,0.027605102542287766,1.6637168141592946,giga_5m_freqai_mtf_adaptive_union_strongtrend,taker_like
freqai_mtf_adaptive_union_strongtrend,GIGAUSD,5670,1774654200,0.0018216296000000002,5672,1774654800,0.0017887428100164002,STOP_LOSS,-0.0211535,0.0,2,55.52846653988056,0.018376865305103643,0.012101210121012038,0.044711780519218314,1.575070821529745,giga_5m_freqai_mtf_adaptive_union_strongtrend,taker_like
freqai_mtf_adaptive_union_strongtrend,GIGAUSD,5680,1774657800,0.0019871411000000005,5681,1774658100,0.0020701251059065504,TAKE_PROFIT,0.038660499999999945,0.04723313306739993,1,438.18159886383313,0.03524329316708676,0.021500000000000033,0.029518209302873417,2.216306156405991,giga_5m_freqai_mtf_adaptive_union_strongtrend,taker_like
freqai_mtf_adaptive_union_strongtrend,GIGAUSD,5737,1774692900,0.0018296544000000004,5743,1774695000,0.0019060616825712002,TAKE_PROFIT,0.03866049999999991,0.05484401862996624,6,43.747955681326424,0.01133938206499441,0.0010952902519166658,-0.03025901023917269,0.8088235294117634,giga_5m_freqai_mtf_adaptive_union_strongtrend,taker_like
freqai_mtf_adaptive_union_strongtrend,GIGAUSD,5830,1774722000,0.0022860649000000003,5833,1774722900,0.0022447934273278503,STOP_LOSS,-0.021153499999999978,0.010032567316876947,3,26.692394460126785,0.02186532738622911,0.01217391304347818,0.11429214642104556,1.1261187957689167,giga_5m_freqai_mtf_adaptive_union_strongtrend,taker_like
freqai_mtf_adaptive_union_strongtrend,GIGAUSD,5934,1774757700,0.0021837487000000004,5936,1774758600,0.0021443243928445507,STOP_LOSS,-0.02115349999999984,0.005610215131438742,2,36.56646975450823,0.01260133543386824,0.004134129536058947,0.03366992073226465,1.2129032258064611,giga_5m_freqai_mtf_adaptive_union_strongtrend,taker_like
freqai_mtf_adaptive_union_strongtrend_vwapcap,GIGAUSD,140,1769899500,0.0024756508000000005,150,1769905500,0.0024543678,TREND_LOST,-0.011696931360432743,0.001756790578057083,10,37.95744238092123,0.013425455459936762,0.009255533199195004,-0.01748314675554021,0.9688888888888848,giga_5m_freqai_mtf_adaptive_union_strongtrend_vwapcap,taker_like
freqai_mtf_adaptive_union_strongtrend_vwapcap,GIGAUSD,299,1770034200,0.0024606043,310,1770039000,0.0024573585000000004,TREND_LOST,-0.004419106855173605,0.017229791884863406,11,39.443701350287384,0.01076452552698655,0.0020341741253052195,0.021467356434952203,0.9741379310344889,giga_5m_freqai_mtf_adaptive_union_strongtrend_vwapcap,taker_like
freqai_mtf_adaptive_union_strongtrend_vwapcap,GIGAUSD,1145,1770649500,0.0023602943000000003,1156,1770654000,0.0023656437,TREND_LOST,-0.0008335877140407105,0.016822351348304104,11,31.696239390524873,0.010426700600844127,0.0029661016949152803,0.031099809213043065,1.0645161290322547,giga_5m_freqai_mtf_adaptive_union_strongtrend_vwapcap,taker_like
freqai_mtf_adaptive_union_strongtrend_vwapcap,GIGAUSD,1480,1770878700,0.0022158479000000003,1483,1770880200,0.0021762327,TREND_LOST,-0.020978122410838886,0.0,3,45.635311772138344,0.013671741910326102,0.0054102795311090435,0.01734873015795777,0.9118541033434757,giga_5m_freqai_mtf_adaptive_union_strongtrend_vwapcap,taker_like
freqai_mtf_adaptive_union_strongtrend_vwapcap,GIGAUSD,3706,1772636100,0.0021777301000000006,3718,1772641200,0.0021702513000000003,TIME_LIMIT,-0.006534218041987972,0.01435894190928409,12,65.17654194743484,0.011146671798562572,0.0023020257826886726,0.019234421925656015,1.3857142857142803,giga_5m_freqai_mtf_adaptive_union_strongtrend_vwapcap,taker_like
freqai_mtf_adaptive_union_strongtrend_vwapcap,GIGAUSD,5168,1774265700,0.0020192403000000004,5180,1774271100,0.0020257008,TIME_LIMIT,9.947061278419182e-05,0.013252360306002063,12,62.58719209866323,0.010573396209095975,0.0014888337468982455,0.027605102542287766,1.6637168141592946,giga_5m_freqai_mtf_adaptive_union_strongtrend_vwapcap,taker_like
freqai_mtf_adaptive_union_strongtrend_vwapcap,GIGAUSD,5680,1774657800,0.0019871411000000005,5681,1774658100,0.0020701251059065504,TAKE_PROFIT,0.038660499999999945,0.04723313306739993,1,438.18159886383313,0.03524329316708676,0.021500000000000033,0.029518209302873417,2.216306156405991,giga_5m_freqai_mtf_adaptive_union_strongtrend_vwapcap,taker_like
freqai_mtf_adaptive_union_strongtrend_vwapcap,GIGAUSD,5737,1774692900,0.0018296544000000004,5743,1774695000,0.0019060616825712002,TAKE_PROFIT,0.03866049999999991,0.05484401862996624,6,43.747955681326424,0.01133938206499441,0.0010952902519166658,-0.03025901023917269,0.8088235294117634,giga_5m_freqai_mtf_adaptive_union_strongtrend_vwapcap,taker_like
freqai_mtf_adaptive_union_strongtrend_vwapcap,GIGAUSD,5934,1774757700,0.0021837487000000004,5936,1774758600,0.0021443243928445507,STOP_LOSS,-0.02115349999999984,0.005610215131438742,2,36.56646975450823,0.01260133543386824,0.004134129536058947,0.03366992073226465,1.2129032258064611,giga_5m_freqai_mtf_adaptive_union_strongtrend_vwapcap,taker_like
freqai_mtf_momentum_accel,COQUSD,601,1770398280,1.1415278000000001e-07,604,1770399900,1.1891985716919e-07,TAKE_PROFIT,0.03866049999999983,0.048594699139171034,3,42.091997771150574,0.047829943540504426,0.016421780466724264,0.20142864152630227,1.044585987261146,coq_3m_freqai_mtf_momentum_accel,taker_like
freqai_mtf_momentum_accel,COQUSD,1344,1771106220,9.950752000000001e-08,1345,1771106400,9.771106098768002e-08,STOP_LOSS,-0.02115349999999997,0.0,1,66.87127212517832,0.011911652941214265,0.030938123752494957,0.031526456081750726,1.5539568345323713,coq_3m_freqai_mtf_momentum_accel,taker_like
freqai_mtf_momentum_accel,COQUSD,2075,1771700040,9.469264e-08,2076,1771700220,9.864705199271999e-08,TAKE_PROFIT,0.03866049999999985,0.12363537440713444,1,59.16733063370764,0.010634857509508905,0.13711151736745888,0.0031587084555548136,1.5200000000000005,coq_3m_freqai_mtf_momentum_accel,taker_like
freqai_mtf_momentum_accel,COQUSD,3184,1772637840,1.3281044000000002e-07,3191,1772639820,1.3228862999999998e-07,TREND_LOST,-0.007028983293783493,0.040580845903379195,7,65.52825634808183,0.03182912899117716,0.022156573116691385,0.13090176189117622,1.460317460317458,coq_3m_freqai_mtf_momentum_accel,taker_like
freqai_mtf_momentum_accel,COQUSD,3194,1772640360,1.3622098000000002e-07,3195,1772640540,1.3376171453757001e-07,STOP_LOSS,-0.021153500000000033,0.0,1,21.59003734196423,0.020470591938726405,0.02677279305354568,0.12443876008283797,1.222672064777333,coq_3m_freqai_mtf_momentum_accel,taker_like
freqai_mtf_momentum_accel,COQUSD,3722,1773065340,1.1314968000000002e-07,3723,1773066600,1.1110693225212003e-07,STOP_LOSS,-0.021153499999999947,0.0022122908345827857,1,59.329173413655354,0.007754816283659174,0.01668129938542579,0.032872426345129616,1.0358565737051764,coq_3m_freqai_mtf_momentum_accel,taker_like
freqai_mtf_momentum_accel,COQUSD,4222,1773630360,1.1024069000000001e-07,4234,1773637560,1.1175249000000001e-07,TIME_LIMIT,0.010613629695169689,0.038636459913304104,12,53.207442777934595,0.005459283751167985,0.018749999999999992,0.0023218316259788585,1.9185520361990938,coq_3m_freqai_mtf_momentum_accel,taker_like
freqai_mtf_momentum_accel,COQUSD,5053,1774946160,9.720039000000001e-08,5054,1774946340,9.544558275913501e-08,STOP_LOSS,-0.021153499999999943,0.0,1,94.32710491955135,0.00659193693808833,0.021671826625386987,-0.012291162222303108,1.1781818181818187,coq_3m_freqai_mtf_momentum_accel,taker_like
tc15_tighter_volume_cap,GIGAUSD,511,1770370200,0.002271269,523,1770382800,0.002371102628895,TAKE_PROFIT,0.04295500000000001,0.048312639321894536,12,40.92228249541571,0.02196962621179078,-0.005762411347517726,0.1309941777031398,1.0214285714285674,baseline_tc15_tighter_volume_cap,maker_mid
tc15_tighter_volume_cap,GIGAUSD,1141,1771146000,0.0025045019999999996,1143,1771149600,0.0024644675355299994,STOP_LOSS,-0.016985000000000087,0.0065873375225894044,2,83.54002720326018,0.005737711142647974,-0.0008003201280513267,0.009630343854095067,0.6648793565683683,baseline_tc15_tighter_volume_cap,maker_mid
tc15_tighter_volume_cap,GIGAUSD,1850,1772037000,0.0022202179999999995,1861,1772046900,0.002249748,TREND_LOST,0.012300495717087561,0.031430246939715134,11,66.76339219954748,0.011703816571990842,0.0004508566275924855,0.033234486720168065,0.39493670886076365,baseline_tc15_tighter_volume_cap,maker_mid
tc15_tighter_volume_cap,GIGAUSD,3481,1774692000,0.001825824,3484,1774694700,0.0019060780939199999,TAKE_PROFIT,0.042954999999999945,0.05705697810960974,3,37.255891511776454,0.008194561322655182,-0.005512679162072782,-0.03963118915989884,0.7239488117001839,baseline_tc15_tighter_volume_cap,maker_mid
tc15_tighter_volume_cap,GIGAUSD,3640,1774850400,0.0021391369999999997,3652,1774862100,0.0021858119999999997,TIME_LIMIT,0.020819546854642754,0.03499682348535887,12,36.867825043121265,0.004922413531219063,0.003267973856208977,0.02013646582476686,0.4840764331210142,baseline_tc15_tighter_volume_cap,maker_mid
freqai_mtf_adaptive_union,GIGAUSD,140,1769899500,0.002470468,150,1769905500,0.0024595380000000003,TREND_LOST,-0.005424262933176915,0.003858378250598684,10,37.95744238092123,0.013425455459936762,0.009255533199195004,-0.01748314675554021,0.9688888888888848,giga_5m_freqai_mtf_adaptive_union,maker_mid
freqai_mtf_adaptive_union,GIGAUSD,180,1769941200,0.0025175149999999997,190,1769948100,0.002481516,TREND_LOST,-0.015299418275561288,0.0,10,46.71315417880626,0.006374459443692989,0.009936406995230464,0.008023284538582268,1.7033492822966503,giga_5m_freqai_mtf_adaptive_union,maker_mid
freqai_mtf_adaptive_union,GIGAUSD,245,1769985300,0.0024584559999999995,247,1769985900,0.002438559,TREND_LOST,-0.00909329107374695,0.0010347958230696793,2,70.31973205791056,0.0026533444153788825,0.0069161920260374645,0.005577587082183308,1.451737451737452,giga_5m_freqai_mtf_adaptive_union,maker_mid
freqai_mtf_adaptive_union,GIGAUSD,288,1770024600,0.002424422,295,1770031500,0.002398599,TREND_LOST,-0.011651198512470151,0.0006508767863021962,7,41.95703168527732,0.00550092386089273,0.004952538175815047,0.013612171334325405,1.4658385093167652,giga_5m_freqai_mtf_adaptive_union,maker_mid
freqai_mtf_adaptive_union,GIGAUSD,299,1770034200,0.002455453,310,1770039000,0.002462535,TREND_LOST,0.0018841928556564795,0.019363840399307265,11,39.443701350287384,0.01076452552698655,0.0020341741253052195,0.021467356434952203,0.9741379310344889,giga_5m_freqai_mtf_adaptive_union,maker_mid
freqai_mtf_adaptive_union,GIGAUSD,319,1770045600,0.0025465439999999995,331,1770049500,0.002575422,TIME_LIMIT,0.010340075019320466,0.0135304946625703,12,27.923929424923948,0.012657116698586603,0.005473025801407398,0.05347632012144192,1.375745526838958,giga_5m_freqai_mtf_adaptive_union,maker_mid
freqai_mtf_adaptive_union,GIGAUSD,764,1770369900,0.0022562539999999996,776,1770375600,0.002306691,TIME_LIMIT,0.02135430939956246,0.032241937299612666,12,43.370377632528424,0.01598940899155502,0.00709849157054124,0.12118548089494646,0.8126410835214416,giga_5m_freqai_mtf_adaptive_union,maker_mid
freqai_mtf_adaptive_union,GIGAUSD,827,1770399300,0.002525523,836,1770402000,0.002525472,TREND_LOST,-0.0010201938370785156,0.018006963310173745,9,46.59379791975749,0.018824105706451155,0.005154639175257728,0.17154050640723742,1.6044568245125306,giga_5m_freqai_mtf_adaptive_union,maker_mid
