construction,pair,entry_bar,entry_ts,entry_price,exit_bar,exit_ts,exit_price,exit_reason,pnl_pct,mfe_pct,bars_held,signal_score,trend_strength,pullback_depth_pct,distance_from_vwap,compression_ratio,strategy
leader_breakout_15,SOLUSD,741,1770489000,88.55366799999999,746,1770493500,87.936549,TIME_LIMIT,-0.010068869996440896,0.006169501640519361,5,33.09586125371014,0.008337678751349846,0.0021505376344085766,0.027064009032670044,1.0019218449711715,leader_breakout_15
leader_breakout_15,XRPUSD,816,1770557400,1.4680268189999999,821,1770561900,1.455404217,TIME_LIMIT,-0.011698345640986539,0.0,5,49.87803291658087,0.0058533498462305,0.007154879286965141,0.014899972250663487,0.9248270115567196,leader_breakout_15
leader_breakout_15,HYPEUSD,863,1770600600,33.242734,863,1770600600,32.7420053463048,STOP_LOSS,-0.018162799999999944,0.0014218445450365326,0,82.6037856848377,0.006004611345938127,0.01294011435449894,-0.0016815230567675701,1.2893982808022915,leader_breakout_15
leader_breakout_15,GIGAUSD,665,1770662700,0.0024455578,668,1770665400,0.00251599182108624,TAKE_PROFIT,0.025700800000000107,0.0365733330858097,3,97.01923232187018,0.014795438207156144,0.000819672131147472,0.057486228207886104,1.304347826086956,leader_breakout_15
leader_breakout_15,HYPEUSD,1153,1770861600,30.464146999999997,1158,1770866100,30.485201999999997,TIME_LIMIT,-0.0024088596900480918,0.016276608696774077,5,102.4038742533106,0.007470251193151336,0.0032894736842104563,0.0028847702472267664,0.8915187376725842,leader_breakout_15
leader_breakout_15,TAOUSD,1162,1770868800,153.093122,1164,1770870600,150.78711092193842,STOP_LOSS,-0.018162799999999826,0.0,2,117.06014796966922,0.010987735176817589,0.004323667894148619,0.015300999413145135,0.8528839303128111,leader_breakout_15
leader_breakout_15,SUIUSD,1170,1770876900,0.92475789,1175,1770881400,0.92881173,TIME_LIMIT,0.001283677115747534,0.007831357891956001,5,230.0967572104239,0.006062640187938636,0.0035783994795054973,0.011831723974226287,1.2881355932203413,leader_breakout_15
leader_breakout_15,SUIUSD,1189,1770894000,0.9602676299999999,1189,1770894000,0.9458033107428359,STOP_LOSS,-0.018162800000000076,0.0,0,83.46932381594222,0.00902881555502731,0.014615304311514785,0.018725197230696208,1.3295853829936757,leader_breakout_15
leader_breakout_15,HYPEUSD,1242,1770941700,31.407060999999995,1242,1770941700,30.933982721569194,STOP_LOSS,-0.01816280000000004,0.0,0,105.1813459702175,0.012662377612611776,0.01752150366358715,-0.010450298387440047,1.1381031613976695,leader_breakout_15
leader_breakout_15,TAOUSD,1252,1770949800,156.30655284999997,1254,1770951600,155.06540243999999,TREND_LOST,-0.011040488657510492,0.002405830997763147,2,53.14000613192001,0.0072484904036159035,0.004231800218056159,0.005482925115261505,0.8076113820782603,leader_breakout_15
leader_breakout_15,XDGUSD,1276,1770971400,0.09378202581999999,1281,1770975900,0.09329279301,TIME_LIMIT,-0.00831670123589563,0.0012654256395334292,5,97.6908653803961,0.003292038671168936,0.002541396549771084,0.006558597706851387,0.9028900014871521,leader_breakout_15
leader_breakout_15,TAOUSD,1297,1770990300,158.20702611,1302,1770994800,161.24329143,TIME_LIMIT,0.01609172235681191,0.027504934496237102,5,70.18014444740544,0.004052810478167991,0.005610316601143349,0.015193420291173947,1.3446323957749444,leader_breakout_15
leader_breakout_15,SOLUSD,1305,1770996600,83.85915999999999,1306,1770997500,82.59600624475198,STOP_LOSS,-0.018162800000000152,0.005018414207821931,1,92.12746735451285,0.012679022802286038,0.006696962449174866,0.03278096746375954,2.0156139105748774,leader_breakout_15
leader_breakout_15,TAOUSD,1326,1771016400,168.54908741999998,1331,1771020900,173.4034359769659,TAKE_PROFIT,0.025700799999999975,0.048836886072770716,5,118.06192126806557,0.011659275716956328,0.003920539925885938,0.058279280874988376,1.1309905165666934,leader_breakout_15
leader_breakout_15,TAOUSD,1341,1771029900,183.41783809999998,1342,1771030800,180.65505188826728,STOP_LOSS,-0.018162800000000125,0.002158251913231052,1,78.6108138924799,0.026552346467432396,0.012609505174429261,0.002881684661761133,1.4794342009430013,leader_breakout_15
leader_breakout_15,TAOUSD,1366,1771052400,194.92800935999998,1370,1771056000,200.54209197197545,TAKE_PROFIT,0.02570079999999994,0.037642053925913174,4,94.23976758253204,0.01889564475640422,0.004602287103721979,0.04721969160530124,1.0631974580798746,leader_breakout_15
