pair,interval,strategy,trades_full,net_full,win_full,dd_full,avg_mfe_full,trades_recent,net_recent,win_recent,score,verdict,cost_model,side_cost_pct
COQUSD,1,higher_low_structure,77,-0.31959230907523895,0.2987012987012987,-0.27679238348300467,0.014062324458561988,32,-0.045165290663876756,0.34375,-0.40940063489133155,KILL,taker_like,0.0031
HYPEUSD,5,bb_squeeze_breakout,32,-0.17629001275301903,0.1875,-0.16446938964183383,0.00397248132743773,19,-0.13700122422683225,0.05263157894736842,-0.4164025179195425,KILL,taker_like,0.0031
DOGUSD,5,momentum_breakout_trail,29,-0.27060898676638656,0.20689655172413793,-0.22555313503263844,0.009450860317651116,11,-0.07225845061546288,0.2727272727272727,-0.42184444575722235,KILL,taker_like,0.0031
DOGUSD,3,deep_vwap_pullback,41,-0.22881322453228947,0.2926829268292683,-0.21158878970503453,0.007201626393702064,12,-0.10926415571065473,0.16666666666666666,-0.42341733467092113,KILL,taker_like,0.0031
HYPEUSD,5,bb_lower_bounce,37,-0.17776027914973447,0.2972972972972973,-0.17248429259022885,0.0029385580251025875,23,-0.1432740961064366,0.17391304347826086,-0.43592436944050417,KILL,taker_like,0.0031
COQUSD,1,momentum_breakout,22,-0.24488051818976386,0.18181818181818182,-0.22901463871894015,0.006504354957976219,9,-0.10692972690195335,0.2222222222222222,-0.44007461025017136,KILL,taker_like,0.0031
HYPEUSD,3,quiet_then_burst,45,-0.25351061724999313,0.17777777777777778,-0.2143879010513706,0.005364147598178907,14,-0.102839103482666,0.07142857142857142,-0.4452307093393398,KILL,taker_like,0.0031
DOGUSD,1,momentum_breakout_trail,43,-0.31309548689170064,0.2558139534883721,-0.2887337376485231,0.008615447393085068,11,-0.06356761882835216,0.2727272727272727,-0.4483506411404553,KILL,taker_like,0.0031
HYPEUSD,1,vwap_reclaim_trend,32,-0.1931922427673758,0.0625,-0.1722662348430978,0.0009328586842794473,18,-0.11105036705770566,0.0,-0.4571309366349209,KILL,taker_like,0.0031
HYPEUSD,5,quiet_then_burst,40,-0.28080342191365715,0.15,-0.26224796845903775,0.005732438151579466,16,-0.08370960838556674,0.25,-0.457222917488039,KILL,taker_like,0.0031
DOGUSD,5,deep_vwap_pullback,30,-0.24846268494337131,0.23333333333333334,-0.20984006204983532,0.00561987453621516,10,-0.11251571517882819,0.0,-0.4673763267043385,KILL,taker_like,0.0031
HYPEUSD,5,red_streak_reversal,37,-0.22067207585687532,0.13513513513513514,-0.19426127343616245,0.0016613500423351443,17,-0.12506020041907084,0.11764705882352941,-0.4744286339627382,KILL,taker_like,0.0031
GIGAUSD,5,rsi_momentum_thrust,72,-0.3172215867393763,0.2916666666666667,-0.30129870420579224,0.007891238508651135,29,-0.0864646143140263,0.3793103448275862,-0.48197320970400176,KILL,taker_like,0.0031
GIGAUSD,1,deep_vwap_pullback,50,-0.24479194032321894,0.32,-0.24539413376788444,0.00528572109775904,23,-0.13760338693711782,0.2608695652173913,-0.4878653674219971,KILL,taker_like,0.0031
COQUSD,5,breakout_scalp,60,-0.2519347450701136,0.31666666666666665,-0.24295606563602243,0.01704350139595553,25,-0.13889631419071768,0.24,-0.49223502316203144,KILL,taker_like,0.0031
HYPEUSD,3,bb_squeeze_breakout,52,-0.21584337492615224,0.21153846153846154,-0.21338255091734828,0.003803312615312714,37,-0.16611094857002107,0.16216216216216217,-0.49700886298921526,KILL,taker_like,0.0031
COQUSD,3,breakout_scalp,67,-0.3153799035791086,0.2835820895522388,-0.27822933458542126,0.014986621344201582,28,-0.10869543812648319,0.32142857142857145,-0.5169760886712644,KILL,taker_like,0.0031
COQUSD,1,breakout_scalp,79,-0.32567875591675033,0.2911392405063291,-0.27346323695671876,0.012444185617144162,34,-0.12047996894258983,0.3235294117647059,-0.5445659134670078,KILL,taker_like,0.0031
DOGUSD,3,quiet_then_burst,47,-0.3302534414956666,0.23404255319148937,-0.27273429785427145,0.007962152221472615,19,-0.11084510269051806,0.2631578947368421,-0.5456836322391241,KILL,taker_like,0.0031
COQUSD,5,higher_low_structure,63,-0.32095646512857445,0.2857142857142857,-0.2850665895818803,0.016956038023958054,27,-0.1437332780671875,0.3333333333333333,-0.5616228067758807,KILL,taker_like,0.0031
COQUSD,3,quiet_then_burst,45,-0.33180865437438734,0.26666666666666666,-0.2753132067977204,0.01064745486497369,23,-0.1316406844514859,0.34782608695652173,-0.5676884111637852,KILL,taker_like,0.0031
DOGUSD,5,quiet_then_burst,43,-0.2676847631655842,0.23255813953488372,-0.22560541626473585,0.00842858484267353,22,-0.17575432854389939,0.22727272727272727,-0.570165935120017,KILL,taker_like,0.0031
HYPEUSD,1,triple_confluence,54,-0.3511710526462247,0.12962962962962962,-0.3017274111093784,0.0021883524724948954,20,-0.10462436106100081,0.1,-0.5847070374192511,KILL,taker_like,0.0031
DOGUSD,1,quiet_then_burst,57,-0.3296453348426268,0.2631578947368421,-0.310891653898486,0.00750088735339895,24,-0.1447674329345393,0.25,-0.5858790906199777,KILL,taker_like,0.0031
COQUSD,5,quiet_then_burst,35,-0.28154270007051807,0.17142857142857143,-0.24336570992774778,0.01648796186845798,21,-0.18518458833241003,0.14285714285714285,-0.5933933596471073,KILL,taker_like,0.0031
HYPEUSD,5,deep_vwap_pullback,54,-0.36881285340938064,0.14814814814814814,-0.3042245250407859,0.00362792886050923,17,-0.12058959847786743,0.058823529411764705,-0.6062671544457675,KILL,taker_like,0.0031
DOGUSD,1,deep_vwap_pullback,57,-0.39379492125920934,0.19298245614035087,-0.31834407049466085,0.004804880243022545,13,-0.10033769060651276,0.15384615384615385,-0.60903962621209,KILL,taker_like,0.0031
DOGUSD,3,momentum_breakout_trail,44,-0.43478822283179297,0.25,-0.3592119321319315,0.011906936006909547,13,-0.08460445290297036,0.3076923076923077,-0.6194972357503923,KILL,taker_like,0.0031
COQUSD,1,quiet_then_burst,62,-0.33001099014848834,0.3064516129032258,-0.28967984034709604,0.012838488740107365,29,-0.17382491880354778,0.3103448275862069,-0.6201839646595632,KILL,taker_like,0.0031
HYPEUSD,5,volume_climax_reversal,46,-0.3058600010379927,0.15217391304347827,-0.27158958112842524,0.0019487864725819513,27,-0.17157805369057444,0.1111111111111111,-0.6312169510494986,KILL,taker_like,0.0031
GIGAUSD,1,volume_spike_trend,83,-0.3779368792533797,0.26506024096385544,-0.3387855580049051,0.00656558357901972,36,-0.14393339299449326,0.3055555555555556,-0.6324279323780178,KILL,taker_like,0.0031
COQUSD,3,higher_low_structure,72,-0.4526942352023876,0.25,-0.3768172739756535,0.016422362090508073,32,-0.10057699465796666,0.375,-0.6390910893558727,KILL,taker_like,0.0031
GIGAUSD,5,breakout_scalp,100,-0.46099999024890526,0.3,-0.3756224958730605,0.006979215912171894,42,-0.09299733344528194,0.38095238095238093,-0.656659876425101,KILL,taker_like,0.0031
COQUSD,1,volume_spike_trend,72,-0.32870690328664365,0.2916666666666667,-0.28063464127865007,0.01379221338907278,33,-0.20602895849762137,0.2727272727272727,-0.6626993277601398,KILL,taker_like,0.0031
HYPEUSD,3,momentum_breakout_trail,39,-0.38633419724542206,0.1794871794871795,-0.3288921069538958,0.007155845668537903,12,-0.1453048229965337,0.08333333333333333,-0.6640463868748147,KILL,taker_like,0.0031
HYPEUSD,3,bb_lower_bounce,57,-0.33551951105192446,0.14035087719298245,-0.29374972670905336,0.002232995352111602,28,-0.1861954887875078,0.07142857142857142,-0.6866040767394916,KILL,taker_like,0.0031
GIGAUSD,5,momentum_accel,108,-0.4754820156798103,0.3148148148148148,-0.38890998326470433,0.009650426151518692,44,-0.11800489090481847,0.3181818181818182,-0.6875567326293107,KILL,taker_like,0.0031
HYPEUSD,1,volume_spike_trend,81,-0.416702208209523,0.14814814814814814,-0.33811051166266004,0.004336574632727796,27,-0.1526672966392546,0.1111111111111111,-0.6993053879920763,KILL,taker_like,0.0031
GIGAUSD,1,ema_fast_bounce,85,-0.3681213275505737,0.25882352941176473,-0.32473058997989035,0.004986204430730989,40,-0.19354058063062685,0.3,-0.6999875875172183,KILL,taker_like,0.0031
GIGAUSD,1,momentum_accel,122,-0.49701794066972693,0.2786885245901639,-0.4002716052377677,0.006684865659472605,58,-0.16292184627042483,0.3448275862068966,-0.7776558129432322,KILL,taker_like,0.0031
GIGAUSD,3,momentum_accel,111,-0.5231742608372438,0.3063063063063063,-0.42095579657683707,0.00799618000020388,46,-0.14734763182710142,0.32608695652173914,-0.7860194315732875,KILL,taker_like,0.0031
HYPEUSD,5,momentum_breakout_trail,47,-0.5034662399469961,0.19148936170212766,-0.3875763247480695,0.0059614498286926975,14,-0.14131237841697608,0.21428571428571427,-0.7883664283936238,KILL,taker_like,0.0031
GIGAUSD,5,higher_low_structure,120,-0.5339697619777548,0.325,-0.4284296401966185,0.008632081223308453,53,-0.14534309992493788,0.37735849056603776,-0.7930485423673261,KILL,taker_like,0.0031
HYPEUSD,1,bb_lower_bounce,59,-0.3966098633207298,0.0847457627118644,-0.3197566035864918,0.0007243894631166001,31,-0.20212106003722918,0.03225806451612903,-0.8235775264653173,KILL,taker_like,0.0031
GIGAUSD,1,rsi_momentum_thrust,84,-0.47772032344390514,0.2261904761904762,-0.3894608821751547,0.0053490823217661795,38,-0.22451788875824163,0.23684210526315788,-0.8681868174205459,KILL,taker_like,0.0031
GIGAUSD,3,breakout_scalp,102,-0.5188078373384107,0.23529411764705882,-0.4211291125347646,0.005711772826340265,41,-0.19370300792064132,0.24390243902439024,-0.8764818779161874,KILL,taker_like,0.0031
HYPEUSD,3,volume_climax_reversal,62,-0.4059480571556866,0.12903225806451613,-0.34140287327401186,0.001924917489591449,36,-0.2578717141761996,0.08333333333333333,-0.8806804978204968,KILL,taker_like,0.0031
DOGUSD,5,rsi_momentum_thrust,87,-0.5564639785652681,0.20689655172413793,-0.42206578761784636,0.006712245919543347,36,-0.17710898749968973,0.2777777777777778,-0.8810463609577165,KILL,taker_like,0.0031
DOGUSD,5,breakout_scalp,93,-0.5369581158626902,0.22580645161290322,-0.4114847345788622,0.00540496405553957,42,-0.19562797712164692,0.2857142857142857,-0.9022719098029818,KILL,taker_like,0.0031
HYPEUSD,3,red_streak_reversal,81,-0.46925000109726067,0.1111111111111111,-0.3779419902913147,0.0016627628755704516,37,-0.25002960834287835,0.05405405405405406,-0.9352885582584219,KILL,taker_like,0.0031
DOGUSD,5,volume_spike_trend,93,-0.5243685798130285,0.24731182795698925,-0.4191997741361555,0.008189369300070165,44,-0.24883790436154662,0.22727272727272727,-0.9478025363179493,KILL,taker_like,0.0031
HYPEUSD,1,bb_squeeze_breakout,85,-0.5345897921009208,0.08235294117647059,-0.4119520586760188,0.0015464806557374654,32,-0.21681699219680772,0.03125,-0.9694808499927552,KILL,taker_like,0.0031
GIGAUSD,1,breakout_scalp,114,-0.5383579411779832,0.22807017543859648,-0.42627759528819875,0.005077836325067909,56,-0.24529002609770212,0.26785714285714285,-0.9721568525588927,KILL,taker_like,0.0031
COQUSD,1,momentum_accel,107,-0.5829927534710501,0.3177570093457944,-0.44208543627099106,0.015691734557698084,46,-0.25710160810553306,0.34782608695652173,-1.0001086021453856,KILL,taker_like,0.0031
GIGAUSD,1,higher_low_structure,146,-0.6490916872766543,0.2945205479452055,-0.49180467580726933,0.006125990163702691,65,-0.20546713537998396,0.3076923076923077,-1.0071847602499455,KILL,taker_like,0.0031
GIGAUSD,3,higher_low_structure,127,-0.6839653353937207,0.2992125984251969,-0.5277613332188613,0.006923470199774166,54,-0.19177147800052297,0.3333333333333333,-1.0266989373658963,KILL,taker_like,0.0031
DOGUSD,5,higher_low_structure,102,-0.6886301066930105,0.16666666666666666,-0.49431697210859704,0.007057906001094861,45,-0.19437872953762003,0.2222222222222222,-1.042547270955206,KILL,taker_like,0.0031
COQUSD,3,volume_spike_trend,82,-0.5613898710196565,0.25609756097560976,-0.42706924029053867,0.01262218244613515,39,-0.2957158521218073,0.2564102564102564,-1.046895873548196,KILL,taker_like,0.0031
HYPEUSD,1,volume_climax_reversal,78,-0.5212245949893353,0.08974358974358974,-0.3998816564788757,0.0008781524116156699,37,-0.27176753269928566,0.02702702702702703,-1.0594434720325496,KILL,taker_like,0.0031
DOGUSD,1,momentum_accel,144,-0.8352335412902044,0.2361111111111111,-0.5689238729611567,0.007105596663717097,47,-0.13181344658526195,0.3404255319148936,-1.089190729025825,KILL,taker_like,0.0031
DOGUSD,5,momentum_accel,110,-0.7570946661146475,0.22727272727272727,-0.5528348467174795,0.010868959642731175,41,-0.20856654202558644,0.2682926829268293,-1.128841252972802,KILL,taker_like,0.0031
HYPEUSD,3,deep_vwap_pullback,110,-0.7165468691081701,0.14545454545454545,-0.5068975645961408,0.0028911529631225857,34,-0.24444544150297565,0.058823529411764705,-1.1709331816735453,KILL,taker_like,0.0031
DOGUSD,1,breakout_scalp,130,-0.718825305993661,0.2153846153846154,-0.5105995611071978,0.004589303594113986,47,-0.266104964701101,0.2127659574468085,-1.2026170658072992,KILL,taker_like,0.0031
DOGUSD,1,rsi_momentum_thrust,133,-0.7246258687228476,0.22556390977443608,-0.5355328989464991,0.005632838687360489,59,-0.3118010763287715,0.1694915254237288,-1.2513768647880912,KILL,taker_like,0.0031
DOGUSD,3,volume_spike_trend,115,-0.7721948312902981,0.19130434782608696,-0.5349796788564599,0.00697802695037936,47,-0.28023694134942034,0.19148936170212766,-1.2625417881710705,KILL,taker_like,0.0031
GIGAUSD,5,ema_fast_bounce,166,-0.8149413957605403,0.27710843373493976,-0.5685194460248646,0.006284867840770723,69,-0.32114556985150455,0.2753623188405797,-1.3581748942939138,KILL,taker_like,0.0031
DOGUSD,3,breakout_scalp,120,-0.7703172597683259,0.19166666666666668,-0.5346279558217114,0.007021397561390584,52,-0.3363076044332749,0.17307692307692307,-1.3701343882458514,KILL,taker_like,0.0031
COQUSD,5,volume_spike_trend,81,-0.6799918473534855,0.19753086419753085,-0.4909462615412091,0.011636709625292532,39,-0.4267819721286741,0.1282051282051282,-1.3752918670435146,KILL,taker_like,0.0031
HYPEUSD,3,volume_spike_trend,134,-0.860091282434399,0.1791044776119403,-0.5816780647907764,0.004874580567040085,44,-0.31029842270002983,0.1590909090909091,-1.4100333997821193,KILL,taker_like,0.0031
DOGUSD,1,volume_spike_trend,128,-0.8620544178330083,0.1953125,-0.5929105814712751,0.00539563374209401,51,-0.3204411831943983,0.19607843137254902,-1.4138506523032541,KILL,taker_like,0.0031
DOGUSD,1,ema_fast_bounce,106,-0.7620147444770496,0.11320754716981132,-0.5335844389365316,0.006937369970265671,50,-0.3791616042809549,0.12,-1.426991332720772,KILL,taker_like,0.0031
DOGUSD,3,rsi_momentum_thrust,115,-0.8825450367446371,0.1565217391304348,-0.5903719357922862,0.006432561469244111,42,-0.3158111523382633,0.11904761904761904,-1.4392959712230333,KILL,taker_like,0.0031
HYPEUSD,1,momentum_accel,176,-0.9221600740919175,0.18181818181818182,-0.6039122772340061,0.0032772208367960578,53,-0.292883891271598,0.16981132075471697,-1.4468757543790924,KILL,taker_like,0.0031
DOGUSD,3,momentum_accel,134,-0.9520934694994344,0.1791044776119403,-0.6209916615237108,0.009837099405929658,50,-0.29198214469069517,0.18,-1.459237441644017,KILL,taker_like,0.0031
HYPEUSD,5,volume_spike_trend,120,-0.9056228692515004,0.16666666666666666,-0.6071153084704987,0.005212637847313586,44,-0.31885926047846025,0.13636363636363635,-1.4711683516059815,KILL,taker_like,0.0031
COQUSD,3,momentum_accel,96,-0.8290685453093352,0.25,-0.580492106949574,0.016381090343858592,47,-0.4098203896765227,0.2978723404255319,-1.4976812209489143,KILL,taker_like,0.0031
COQUSD,5,momentum_accel,96,-0.8194439402638786,0.21875,-0.5663102406344296,0.013991824069602825,46,-0.46797617939555114,0.1956521739130435,-1.5693962488164341,KILL,taker_like,0.0031
GIGAUSD,3,ema_fast_bounce,167,-0.931516343329489,0.20958083832335328,-0.6183581931469533,0.00480353323936894,75,-0.39717406594058025,0.24,-1.6054906284569201,KILL,taker_like,0.0031
DOGUSD,1,higher_low_structure,171,-1.005505074273655,0.24561403508771928,-0.6419028284170049,0.0065939627924977064,69,-0.35714615881300327,0.2318840579710145,-1.610326711604877,KILL,taker_like,0.0031
DOGUSD,3,higher_low_structure,139,-1.031493667531584,0.18705035971223022,-0.6461928583241034,0.007960616456824972,58,-0.36186254428861053,0.1896551724137931,-1.6579991432437655,KILL,taker_like,0.0031
HYPEUSD,5,breakout_scalp,166,-0.9712381807103672,0.1927710843373494,-0.6254106613185146,0.0038974949068957265,73,-0.41380983300299323,0.1780821917808219,-1.7047510100241767,KILL,taker_like,0.0031
HYPEUSD,1,breakout_scalp,189,-1.0691716893424734,0.13756613756613756,-0.6598473244844072,0.00221411294534935,57,-0.33711137859884377,0.10526315789473684,-1.7131515718696924,KILL,taker_like,0.0031
HYPEUSD,3,breakout_scalp,169,-1.0287750265192503,0.16568047337278108,-0.640803516926874,0.0032333469561493947,65,-0.39843407809383946,0.15384615384615385,-1.7570918505920883,KILL,taker_like,0.0031
HYPEUSD,1,rsi_momentum_thrust,213,-1.0725379550148744,0.1643192488262911,-0.6640247025728545,0.002242836026821024,82,-0.418743230018353,0.12195121951219512,-1.817734610962039,KILL,taker_like,0.0031
HYPEUSD,3,momentum_accel,172,-1.1215981435664149,0.19767441860465115,-0.6771994736957567,0.005274191000824076,63,-0.4772022720273944,0.09523809523809523,-1.9204721026804346,KILL,taker_like,0.0031
HYPEUSD,5,rsi_momentum_thrust,165,-1.1298464735864648,0.19393939393939394,-0.6843938347027484,0.004047550512758336,73,-0.4938356298255663,0.1780821917808219,-1.9771953938322528,KILL,taker_like,0.0031
HYPEUSD,1,deep_vwap_pullback,220,-1.2944647766222537,0.12272727272727273,-0.7239482004833738,0.001905084249974942,62,-0.3762619976717715,0.06451612903225806,-2.0026843649678274,KILL,taker_like,0.0031
HYPEUSD,5,momentum_accel,174,-1.1950376689742923,0.20689655172413793,-0.7075600672553212,0.00571709602256807,72,-0.5078883312187181,0.19444444444444445,-2.0459198135586205,KILL,taker_like,0.0031
COQUSD,3,ema_fast_bounce,181,-1.165821843708586,0.19337016574585636,-0.7006815245850672,0.012386385101095822,75,-0.5434128470262444,0.17333333333333334,-2.0478936935612118,KILL,taker_like,0.0031
HYPEUSD,3,rsi_momentum_thrust,202,-1.312084078535392,0.13861386138613863,-0.7323154124504299,0.003224823304464785,89,-0.5586296686734328,0.1348314606741573,-2.278752154768961,KILL,taker_like,0.0031
HYPEUSD,1,red_streak_reversal,177,-1.102870440476656,0.05084745762711865,-0.6677703133014228,0.0005913699029199938,111,-0.7089314243898887,0.02702702702702703,-2.395265342719369,KILL,taker_like,0.0031
HYPEUSD,1,ema_fast_bounce,213,-1.3801365592182604,0.12206572769953052,-0.7470550216176843,0.0018825764021534205,92,-0.6329332036273196,0.06521739130434782,-2.5048615545192376,KILL,taker_like,0.0031
HYPEUSD,5,ema_fast_bounce,271,-1.468595745142919,0.23616236162361623,-0.7724069901163104,0.005392942344712661,118,-0.6539041891157507,0.2288135593220339,-2.550286995579357,KILL,taker_like,0.0031
COQUSD,5,ema_fast_bounce,218,-1.520188729722744,0.1834862385321101,-0.7908811770306691,0.011722846906773337,98,-0.8567488576544543,0.1326530612244898,-2.8857927278108204,KILL,taker_like,0.0031
HYPEUSD,5,higher_low_structure,232,-1.5929422605066144,0.1724137931034483,-0.7997586176638435,0.004868587381248733,114,-0.7963717519972469,0.14035087719298245,-2.9058354493849072,KILL,taker_like,0.0031
HYPEUSD,3,higher_low_structure,289,-1.7004859104189112,0.19377162629757785,-0.8200197976179107,0.003940351411119133,134,-0.8379478486098967,0.16417910447761194,-3.0901497763259775,KILL,taker_like,0.0031
HYPEUSD,3,ema_fast_bounce,312,-1.7890596730735244,0.1891025641025641,-0.8332365948726883,0.003961426661074547,135,-0.8492858819785559,0.18518518518518517,-3.1887368748142944,KILL,taker_like,0.0031
DOGUSD,3,ema_fast_bounce,244,-1.8468024452378788,0.1762295081967213,-0.842670660023261,0.004343156533526559,109,-0.8517266950829081,0.1926605504587156,-3.264143557431815,KILL,taker_like,0.0031
DOGUSD,5,ema_fast_bounce,235,-2.0106576356956403,0.11914893617021277,-0.867479195577388,0.003487626057576397,103,-0.9380315354755252,0.07766990291262135,-3.591399200596937,KILL,taker_like,0.0031
HYPEUSD,1,higher_low_structure,506,-3.013739231503153,0.10474308300395258,-0.952030934378604,0.002181065944875697,213,-1.2320962222922112,0.07511737089201878,-5.090953768638259,KILL,taker_like,0.0031
DOGUSD,3,breakout_asymmetric,4,-0.05227599999999988,0.0,-0.03869683588600758,0.005089593679089677,0,0.0,0.0,-1569534494136.1824,KILL,taker_like,0.0031
COQUSD,1,bb_lower_bounce,2,-0.026137999999999884,0.0,-0.013068999999999872,0.00673157295976845,2,-0.026137999999999884,0.0,-2354301741204.2554,KILL,taker_like,0.0031
GIGAUSD,3,volume_spike_trend,84,0.2001789356790451,0.47619047619047616,-0.11166858331757913,0.012297961395226532,35,0.14446220238243912,0.42857142857142855,0.4333086832779799,KEEP,maker_mid,0.001
GIGAUSD,5,momentum_breakout_trail,46,0.13973347362154664,0.5869565217391305,-0.050847887292668946,0.01502592771074629,23,0.16711163561155362,0.6521739130434783,0.4024743219644425,KEEP,maker_mid,0.001
GIGAUSD,5,higher_low_structure,116,0.0817633288278331,0.4827586206896552,-0.18415109865255685,0.01066396150152353,50,0.20446656103298444,0.5,0.394326711795265,KEEP,maker_mid,0.001
GIGAUSD,3,momentum_breakout_trail,48,0.16046543001316316,0.6041666666666666,-0.04988333948121208,0.013593706089912097,22,0.13994097693094487,0.5909090909090909,0.383282896352012,KEEP,maker_mid,0.001
COQUSD,1,momentum_breakout_trail,48,0.17900611826889445,0.4166666666666667,-0.08116848115741254,0.01890687493828301,18,0.09795560647411616,0.5555555555555556,0.33426886202634054,KEEP,maker_mid,0.001
GIGAUSD,5,triple_confluence,30,0.12327274193469162,0.5333333333333333,-0.04889646940281296,0.0123631014138885,13,0.11652002864824407,0.5384615384615384,0.31318563257444354,KEEP,maker_mid,0.001
GIGAUSD,3,momentum_accel,109,0.05586380560966053,0.47706422018348627,-0.13153470218367663,0.009942982543505367,45,0.15310288165668784,0.5111111111111111,0.28969735174361333,KEEP,maker_mid,0.001
GIGAUSD,5,volume_spike_trend,79,0.1265428449057976,0.5189873417721519,-0.06469496754305282,0.01238055092542498,33,0.07011268772018109,0.45454545454545453,0.24272941835852974,KEEP,maker_mid,0.001
GIGAUSD,3,triple_confluence,28,0.07325521732674944,0.5357142857142857,-0.038984585049985934,0.009184025538841536,13,0.09929873967621006,0.7692307692307693,0.23396968998645692,KEEP,maker_mid,0.001
GIGAUSD,3,rsi_momentum_thrust,72,0.09759701747819971,0.5,-0.05972942667449013,0.01012149490026748,33,0.06524356866524128,0.48484848484848486,0.20531159820775954,KEEP,maker_mid,0.001
GIGAUSD,1,quiet_then_burst,36,0.06624266513767851,0.5277777777777778,-0.07042138754634907,0.008988227244220073,13,0.0637513522227724,0.5384615384615384,0.1719508978356486,KEEP,maker_mid,0.001
COQUSD,3,momentum_breakout_trail,48,0.03007579928754267,0.375,-0.11001380235970726,0.02005178191584465,19,0.08904475382385613,0.47368421052631576,0.165376804614707,KEEP,maker_mid,0.001
DOGUSD,5,atr_squeeze_expand,16,0.0371524417421909,0.4375,-0.043135939803152154,0.013399099442768306,9,0.08100647334273947,0.6666666666666666,0.16399309700108072,KEEP,maker_mid,0.001
GIGAUSD,5,quiet_then_burst,38,0.04222528148428928,0.42105263157894735,-0.06970271472789423,0.011951370923289649,17,0.07598396008380359,0.4117647058823529,0.16077685236331224,KEEP,maker_mid,0.001
GIGAUSD,5,momentum_breakout,11,0.07543950772663233,0.6363636363636364,-0.018880594400866296,0.017171731316197567,5,0.04257253760579416,0.6,0.15171634076277413,KEEP,maker_mid,0.001
GIGAUSD,3,atr_squeeze_expand,24,0.03939642712064917,0.5,-0.052643305715532794,0.011207897010545078,12,0.07008247662756384,0.6666666666666666,0.15046632882258612,KEEP,maker_mid,0.001
DOGUSD,5,triple_confluence,18,0.04771027454214549,0.5,-0.0381727585644611,0.012000496708766758,12,0.05089331006252784,0.5833333333333334,0.13108229335447286,KEEP,maker_mid,0.001
GIGAUSD,3,bb_squeeze_breakout,14,0.0389604033191111,0.7142857142857143,-0.038673920507699674,0.009896782299035234,4,0.05053977792837894,1.0,0.12307301297719563,KEEP,maker_mid,0.001
HYPEUSD,1,quiet_then_burst,18,0.04989125720195897,0.6111111111111112,-0.021683279076218528,0.009854346147052126,5,0.03395389487310396,0.6,0.11167132988331796,KEEP,maker_mid,0.001
GIGAUSD,5,deep_vwap_pullback,21,0.046987761270501416,0.5238095238095238,-0.06451020124540874,0.013899081259643956,9,0.03638244025967641,0.4444444444444444,0.1092723840486997,KEEP,maker_mid,0.001
GIGAUSD,3,momentum_breakout,16,0.0443737433948167,0.5625,-0.03171447977499978,0.015467995541995974,7,0.03759871592375441,0.5714285714285714,0.10700408266367521,KEEP,maker_mid,0.001
DOGUSD,5,bb_squeeze_breakout,20,0.047282771509034704,0.4,-0.049278069657449984,0.013494647713601848,6,0.019658464092425443,0.3333333333333333,0.08369283325272074,KEEP,maker_mid,0.001
GIGAUSD,5,rsi_momentum_thrust,71,0.01028852974837946,0.4788732394366197,-0.12144238984841914,0.009515418022900266,29,0.04434493795694827,0.5172413793103449,0.07791372547928618,KEEP,maker_mid,0.001
GIGAUSD,1,bb_squeeze_breakout,14,0.0485887924637024,0.5,-0.016418409323792744,0.00802939064720717,4,0.004260497213570247,0.25,0.06758564080858717,KEEP,maker_mid,0.001
GIGAUSD,3,deep_vwap_pullback,29,0.010758989140773112,0.3793103448275862,-0.08063856500794214,0.009671391331070483,10,0.03431151012755729,0.5,0.06375616916498494,KEEP,maker_mid,0.001
COQUSD,3,breakout_asymmetric,10,0.004944744827840353,0.3,-0.05375539995414754,0.01619423074564765,4,0.03213970599954752,0.5,0.05409380548950166,KEEP,maker_mid,0.001
HYPEUSD,1,momentum_breakout_trail,25,0.015773307208841292,0.48,-0.07294534887471396,0.01200791252029397,7,0.013041989218729344,0.42857142857142855,0.03757964230427143,KEEP,maker_mid,0.001
GIGAUSD,1,momentum_breakout_trail,47,0.0029707433059428245,0.5106382978723404,-0.040680009172281616,0.011518200325067557,22,0.014971284517067973,0.5454545454545454,0.025740467796307624,KEEP,maker_mid,0.001
DOGUSD,1,triple_confluence,30,0.008929821102814706,0.5,-0.03525568513143223,0.008142156915957528,13,0.008931815412650534,0.5384615384615384,0.023466465712004548,KEEP,maker_mid,0.001
DOGUSD,5,bb_lower_bounce,9,0.0067064213322587385,0.5555555555555556,-0.01572140764596263,0.006999718099923082,5,0.007085835498203297,0.6,0.01954496167845767,KEEP,maker_mid,0.001
COQUSD,1,ema_fast_bounce,57,0.16723914412167362,0.45614035087719296,-0.09075850431302954,0.015009569476119297,12,-0.004798558679018239,0.4166666666666667,0.17382082476701577,KILL,maker_mid,0.001
COQUSD,1,higher_low_structure,77,-0.009040478500559446,0.36363636363636365,-0.1456062868003732,0.01513213929857409,32,0.09028521653955457,0.4375,0.12580786887798287,KILL,maker_mid,0.001
GIGAUSD,5,momentum_accel,108,-0.004374892041830503,0.4722222222222222,-0.16407133286250397,0.011449333589285801,44,0.08124219536824284,0.4772727272727273,0.11717009705266307,KILL,maker_mid,0.001
COQUSD,3,atr_squeeze_expand,10,0.06303701838577824,0.5,-0.01394663636363614,0.01852997439580264,3,0.01430575227922426,0.6666666666666666,0.0958351404724728,KILL,maker_mid,0.001
COQUSD,5,atr_squeeze_expand,10,0.04543723467223382,0.5,-0.02580731185600015,0.01953736229141285,2,0.02729375227922426,1.0,0.09360999130911536,KILL,maker_mid,0.001
