construction,pair,entry_bar,entry_ts,entry_price,exit_bar,exit_ts,exit_price,exit_reason,pnl_pct,mfe_pct,bars_held,signal_score,trend_strength,pullback_depth_pct,distance_from_vwap,compression_ratio,strategy
cs_tc15_cap_top2,HYPEUSD,3622,1773093600,35.439522999999994,3622,1773093600,34.7997155715195,STOP_LOSS,-0.02115349999999986,0.0,0,43.34929295480539,0.014855908663664564,0.014418999151823524,0.07850739993376725,0.7848101265822758,cs_tc15_cap_top2
cs_tc15_cap_top2,HYPEUSD,3731,1773191700,34.576857,3739,1773198900,34.213608,TREND_LOST,-0.01360555289047805,0.007610379393361478,8,30.293517435282862,0.0038084449352960553,0.006083429895712655,-0.003707252847362409,0.9171270718232015,cs_tc15_cap_top2
cs_tc15_cap_top2,TAOUSD,3924,1773354600,217.37187030999996,3927,1773357300,213.73197054000002,TREND_LOST,-0.019845035890839885,0.006105342370691265,3,32.181174440983604,0.004945492303514415,0.004775800764275637,0.029660736817682814,0.8945056422099609,cs_tc15_cap_top2
cs_tc15_cap_top2,XRPUSD,3953,1773380700,1.4263279519999998,3957,1773384300,1.409128119,TREND_LOST,-0.015158820677167683,0.0011722745793879617,4,57.777083292164,0.004893520751538555,0.0009351840132754317,0.00900119750156027,0.7971415398801277,cs_tc15_cap_top2
cs_tc15_cap_top2,SUIUSD,4231,1773631800,1.03479796,4243,1773642600,1.05701307,TIME_LIMIT,0.018368065128385153,0.0343081851456299,12,49.35702060365782,0.005361390312341149,0.00048444918128083027,0.011190504934526033,1.065743944636675,cs_tc15_cap_top2
cs_tc15_cap_top2,XRPUSD,4291,1773684900,1.5296372209999998,4297,1773690300,1.5243498210000002,TREND_LOST,-0.006556636598149052,0.009317751166307568,6,39.40742718284054,0.009420724227941572,0.0029776707416036582,0.03331015718230789,0.9403508771929836,cs_tc15_cap_top2
cs_tc15_cap_top2,XDGUSD,5080,1774395000,0.09554768243999999,5085,1774399500,0.09471168078,TREND_LOST,-0.011849575485778661,0.0,5,52.361009052353985,0.005006968889842393,0.0034930715329875863,0.010607366332953616,0.7912710922131371,cs_tc15_cap_top2
cs_tc15_cap_top2,GIGAUSD,3402,1774692900,0.0018316605999999997,3404,1774694700,0.0019081516624862996,TAKE_PROFIT,0.038660499999999966,0.05368865825906852,2,32.041759819252015,0.011239619964774461,0.008214676889375706,-0.0274501196471414,1.0567514677103729,cs_tc15_cap_top2
cs_tc15_cap_top2,TRXUSD,5446,1774724400,0.31908811619999994,5450,1774728000,0.3158428425,TREND_LOST,-0.013270462437296938,0.0,4,35.167830176166795,0.002904877530601425,0.002207547169811259,0.016204224547533112,0.734305337992526,cs_tc15_cap_top2
cs_tc15_cap_top2,TAOUSD,5571,1774836900,328.73011402,5577,1774842300,325.58754000000005,TREND_LOST,-0.012659738782583006,0.019443871149605513,6,29.144216366017098,0.011429346741897438,0.005777469819551718,0.014676470453969897,0.7690014826802927,cs_tc15_cap_top2
cs_tc15_cap_top2,XDGUSD,5583,1774847700,0.09337687372999999,5588,1774852200,0.09235710267,TREND_LOST,-0.014021023795984756,0.001995422020004364,5,29.423369311583606,0.006948858132607502,0.001798030534334659,0.016057132609595768,0.7810701821686185,cs_tc15_cap_top2
cs_tc15_cap_top2,XDGUSD,5742,1774990800,0.09288706,5746,1774994400,0.09158789463,TREND_LOST,-0.017086505440047237,0.0,4,38.16555342699713,0.003468427620800863,0.005802375809935253,0.009853317808553783,0.7517769675542301,cs_tc15_cap_top2
cs_tc15_cap_top3,ADAUSD,223,1770022800,0.28948864139999997,235,1770033600,0.2925064104,TIME_LIMIT,0.007324481545824338,0.016986361109780086,12,57.63387620024125,0.004202249950186718,0.008175262147189284,0.007970792819416034,0.589932563626108,cs_tc15_cap_top3
cs_tc15_cap_top3,SOLUSD,594,1770356700,80.12762799999999,599,1770361200,78.68104386790199,STOP_LOSS,-0.021153499999999957,0.017626529516136673,5,34.3061781979931,0.00980054354606997,0.004002501563477265,0.07427235214214212,0.5804090419806253,cs_tc15_cap_top3
cs_tc15_cap_top3,GIGAUSD,431,1770370200,0.0022760339,443,1770382800,0.00237108221368095,TAKE_PROFIT,0.03866050000000003,0.04611798620398394,12,40.92228249541571,0.02196962621179078,-0.005762411347517726,0.1309941777031398,1.0214285714285674,cs_tc15_cap_top3
cs_tc15_cap_top3,XRPUSD,740,1770489000,1.4417656609999998,745,1770493500,1.4240417429999999,TREND_LOST,-0.015393203035302387,0.003803904579192302,5,51.604613935885226,0.005953252916928506,0.0018993814834657248,0.009808644104043477,0.8336387841903257,cs_tc15_cap_top3
cs_tc15_cap_top3,TAOUSD,937,1770666300,162.09072837999997,942,1770670800,160.78920348,TREND_LOST,-0.01112960732552651,0.005643577699616967,5,49.08108208411687,0.006659352592457602,0.002136785126493379,0.018492717419657682,0.6097024027925128,cs_tc15_cap_top3
cs_tc15_cap_top3,TAOUSD,1157,1770864300,151.77033403,1166,1770872400,149.89607718,TREND_LOST,-0.015449296468106317,0.007691661071058,9,30.755034457188,0.007914700062386449,0.00788455875653467,0.015861754349744777,0.9020355863595306,cs_tc15_cap_top3
cs_tc15_cap_top3,TAOUSD,1253,1770950700,156.67870294999997,1257,1770954300,155.35819196999998,TREND_LOST,-0.011528145977321514,2.4872876317327193e-05,4,47.23914164204152,0.0072548250661728705,0.002642878417366422,0.004748364158568844,0.7808944762309363,cs_tc15_cap_top3
cs_tc15_cap_top3,GIGAUSD,1061,1771146000,0.0025097561999999998,1063,1771149600,0.0024644463164433,STOP_LOSS,-0.02115349999999997,0.004480036746198707,2,83.54002720326018,0.005737711142647974,-0.0008003201280513267,0.009630343854095067,0.6648793565683683,cs_tc15_cap_top3
cs_tc15_cap_top3,TAOUSD,1533,1771202700,187.09419959999997,1545,1771213500,189.86867679,TIME_LIMIT,0.01172930628491824,0.027854419918638844,12,45.060358952351564,0.005471171193244885,0.004388876516137954,0.0075989505109815385,0.892884980923603,cs_tc15_cap_top3
cs_tc15_cap_top3,XRPUSD,1711,1771362900,1.494669155,1714,1771365600,1.475421969,TREND_LOST,-0.015977221648425508,0.0,3,38.05455263377486,0.004092540707440605,0.007016579769196732,0.011177577350798166,0.7359870024370437,cs_tc15_cap_top3
cs_tc15_cap_top3,GIGAUSD,1770,1772037000,0.0022248757999999997,1781,1772046900,0.0022450188,TREND_LOST,0.005953539078451142,0.029270937281083396,11,66.76339219954748,0.011703816571990842,0.0004508566275924855,0.03325236663987999,0.39493670886076365,cs_tc15_cap_top3
cs_tc15_cap_top3,TAOUSD,2964,1772490600,190.62761934999997,2967,1772493300,187.18612362406478,STOP_LOSS,-0.02115349999999986,0.002990021340787517,3,34.830833158217985,0.0058002593825370805,0.002634808041417314,0.033535873481979804,0.8382662935887373,cs_tc15_cap_top3
cs_tc15_cap_top3,HYPEUSD,2982,1772514900,33.54366399999999,2984,1772516700,32.93808346197599,STOP_LOSS,-0.021153500000000013,0.0016794825991581848,2,50.07560074435505,0.005777303016219971,0.0035842293906809277,0.015993564544707524,0.8896321070234122,cs_tc15_cap_top3
cs_tc15_cap_top3,SOLUSD,3146,1772653500,94.14093499999998,3151,1772658000,92.4413616299775,STOP_LOSS,-0.021153499999999915,0.0,5,41.687444147001166,0.008724458437128444,0.009670563230605703,0.03805111372506185,0.8491620111731842,cs_tc15_cap_top3
cs_tc15_cap_top3,HYPEUSD,3622,1773093600,35.439522999999994,3622,1773093600,34.7997155715195,STOP_LOSS,-0.02115349999999986,0.0,0,43.34929295480539,0.014855908663664564,0.014418999151823524,0.07850739993376725,0.7848101265822758,cs_tc15_cap_top3
cs_tc15_cap_top3,HYPEUSD,3731,1773191700,34.576857,3739,1773198900,34.213608,TREND_LOST,-0.01360555289047805,0.007610379393361478,8,30.293517435282862,0.0038084449352960553,0.006083429895712655,-0.003707252847362409,0.9171270718232015,cs_tc15_cap_top3
cs_tc15_cap_top3,TAOUSD,3924,1773354600,217.37187030999996,3927,1773357300,213.73197054000002,TREND_LOST,-0.019845035890839885,0.006105342370691265,3,32.181174440983604,0.004945492303514415,0.004775800764275637,0.029660736817682814,0.8945056422099609,cs_tc15_cap_top3
cs_tc15_cap_top3,XRPUSD,3953,1773380700,1.4263279519999998,3957,1773384300,1.409128119,TREND_LOST,-0.015158820677167683,0.0011722745793879617,4,57.777083292164,0.004893520751538555,0.0009351840132754317,0.00900119750156027,0.7971415398801277,cs_tc15_cap_top3
cs_tc15_cap_top3,SUIUSD,4231,1773631800,1.03479796,4243,1773642600,1.05701307,TIME_LIMIT,0.018368065128385153,0.0343081851456299,12,49.35702060365782,0.005361390312341149,0.00048444918128083027,0.011190504934526033,1.065743944636675,cs_tc15_cap_top3
cs_tc15_cap_top3,XRPUSD,4291,1773684900,1.5296372209999998,4297,1773690300,1.5243498210000002,TREND_LOST,-0.006556636598149052,0.009317751166307568,6,39.40742718284054,0.009420724227941572,0.0029776707416036582,0.03331015718230789,0.9403508771929836,cs_tc15_cap_top3
cs_tc15_cap_top3,SUIUSD,4302,1773695700,1.06890336,4309,1773702000,1.06219695,TREND_LOST,-0.00937410320798323,0.014778361254285916,7,30.4501839600409,0.002811008505548794,0.0046834020232297815,0.011253481373575774,0.8831168831168786,cs_tc15_cap_top3
cs_tc15_cap_top3,SUIUSD,4950,1774278900,0.9723048299999999,4951,1774279800,0.9550301999999999,TREND_LOST,-0.020866681257769706,0.0,1,30.7100799568033,0.014827882641011586,0.006694819239880472,0.031064170582451988,0.67509812472743,cs_tc15_cap_top3
cs_tc15_cap_top3,XDGUSD,5080,1774395000,0.09554768243999999,5085,1774399500,0.09471168078,TREND_LOST,-0.011849575485778661,0.0,5,52.361009052353985,0.005006968889842393,0.0034930715329875863,0.010607366332953616,0.7912710922131371,cs_tc15_cap_top3
cs_tc15_cap_top3,GIGAUSD,3402,1774692900,0.0018316605999999997,3404,1774694700,0.0019081516624862996,TAKE_PROFIT,0.038660499999999966,0.05368865825906852,2,32.041759819252015,0.011239619964774461,0.008214676889375706,-0.0274501196471414,1.0567514677103729,cs_tc15_cap_top3
cs_tc15_cap_top3,TRXUSD,5446,1774724400,0.31908811619999994,5450,1774728000,0.3158428425,TREND_LOST,-0.013270462437296938,0.0,4,35.167830176166795,0.002904877530601425,0.002207547169811259,0.016204224547533112,0.734305337992526,cs_tc15_cap_top3
cs_tc15_cap_top3,TAOUSD,5571,1774836900,328.73011402,5577,1774842300,325.58754000000005,TREND_LOST,-0.012659738782583006,0.019443871149605513,6,29.144216366017098,0.011429346741897438,0.005777469819551718,0.014676470453969897,0.7690014826802927,cs_tc15_cap_top3
cs_tc15_cap_top3,XDGUSD,5583,1774847700,0.09337687372999999,5588,1774852200,0.09235710267,TREND_LOST,-0.014021023795984756,0.001995422020004364,5,29.423369311583606,0.006948858132607502,0.001798030534334659,0.016057132609595768,0.7810701821686185,cs_tc15_cap_top3
cs_tc15_cap_top3,XDGUSD,5742,1774990800,0.09288706,5746,1774994400,0.09158789463,TREND_LOST,-0.017086505440047237,0.0,4,38.16555342699713,0.003468427620800863,0.005802375809935253,0.009853317808553783,0.7517769675542301,cs_tc15_cap_top3
cs_tc15_cap_or_mb60_top3,ADAUSD,223,1770022800,0.28948864139999997,235,1770033600,0.2925064104,TIME_LIMIT,0.007324481545824338,0.016986361109780086,12,57.63387620024125,0.004202249950186718,0.008175262147189284,0.007970792819416034,0.589932563626108,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,XDGUSD,251,1770048000,0.10979250491999999,254,1770050700,0.10815896457,TREND_LOST,-0.017978432286341085,0.0005418865344530045,3,36.82596137125009,0.013487065967825186,0.012348205449074591,0.04786045541970147,1.471626345371284,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,ADAUSD,263,1770058800,0.3032511734,266,1770061500,0.2992703769,TREND_LOST,-0.016227060500271076,0.0,3,30.62485827725666,0.0052287017905814775,0.0037039968863997186,0.029480458771105788,0.6143643290531924,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,HYPEUSD,278,1770073200,34.025152,279,1770074100,33.410878918368,STOP_LOSS,-0.021153499999999992,0.0,1,30.330462450238326,0.014819117755824273,0.007955215085444787,0.062180002514917225,1.0374639769452438,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,GIGAUSD,233,1770123600,0.0026642335999999996,239,1770129000,0.0026268315,TREND_LOST,-0.017138596315277817,0.007794511712486595,6,144.52445892127722,0.0036694636500392416,0.0003767897513188141,0.007368958604732548,0.9613733905579366,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,SOLUSD,594,1770356700,80.12762799999999,599,1770361200,78.68104386790199,STOP_LOSS,-0.021153499999999957,0.017626529516136673,5,34.3061781979931,0.00980054354606997,0.004002501563477265,0.07427235214214212,0.5804090419806253,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,GIGAUSD,431,1770370200,0.0022760339,443,1770382800,0.00237108221368095,TAKE_PROFIT,0.03866050000000003,0.04611798620398394,12,40.92228249541571,0.02196962621179078,-0.005762411347517726,0.1309941777031398,1.0214285714285674,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,XRPUSD,626,1770386400,1.4326775749999998,626,1770386400,1.4068127303997373,STOP_LOSS,-0.021153500000000006,0.0,0,58.74015938744244,0.02320917619432096,0.02501388888888885,0.09537674225940959,1.3362011619140561,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,ADAUSD,630,1770390000,0.27194040999999997,642,1770400800,0.2759289603,TIME_LIMIT,0.011567001127195699,0.044945839421217444,12,137.58448822293843,0.013794160952221102,0.011190932663420017,0.05263299872410999,1.315768888888891,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,XRPUSD,740,1770489000,1.4417656609999998,745,1770493500,1.4240417429999999,TREND_LOST,-0.015393203035302387,0.003803904579192302,5,51.604613935885226,0.005953252916928506,0.0018993814834657248,0.009808644104043477,0.8336387841903257,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,TAOUSD,937,1770666300,162.09072837999997,942,1770670800,160.78920348,TREND_LOST,-0.01112960732552651,0.005643577699616967,5,49.08108208411687,0.006659352592457602,0.002136785126493379,0.018492717419657682,0.6097024027925128,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,TAOUSD,1157,1770864300,151.77033403,1166,1770872400,149.89607718,TREND_LOST,-0.015449296468106317,0.007691661071058,9,30.755034457188,0.007914700062386449,0.00788455875653467,0.015861754349744777,0.9020355863595306,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,TAOUSD,1253,1770950700,156.67870294999997,1257,1770954300,155.35819196999998,TREND_LOST,-0.011528145977321514,2.4872876317327193e-05,4,47.23914164204152,0.0072548250661728705,0.002642878417366422,0.004748364158568844,0.7808944762309363,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,XRPUSD,1374,1771059600,1.4517164129999998,1379,1771064100,1.4404008719999999,TREND_LOST,-0.01089459465958375,0.005699175765949089,5,92.7799270264821,0.007692240950721234,0.0012294770578198835,0.01737597060381571,1.9885088919288623,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,GIGAUSD,1061,1771146000,0.0025097561999999998,1063,1771149600,0.0024644463164433,STOP_LOSS,-0.02115349999999997,0.004480036746198707,2,83.54002720326018,0.005737711142647974,-0.0008003201280513267,0.009630343854095067,0.6648793565683683,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,TAOUSD,1533,1771202700,187.09419959999997,1545,1771213500,189.86867679,TIME_LIMIT,0.01172930628491824,0.027854419918638844,12,45.060358952351564,0.005471171193244885,0.004388876516137954,0.0075989505109815385,0.892884980923603,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,TAOUSD,1614,1771275600,198.3760653,1614,1771275600,194.79468300510646,STOP_LOSS,-0.0211534999999999,0.0,0,58.8394238469178,0.011633023136997624,0.018093762478391767,0.004368761505841883,1.3270764774989043,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,XRPUSD,1711,1771362900,1.494669155,1714,1771365600,1.475421969,TREND_LOST,-0.015977221648425508,0.0,3,38.05455263377486,0.004092540707440605,0.007016579769196732,0.011177577350798166,0.7359870024370437,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,XDGUSD,2446,1772024400,0.09607711861999998,2453,1772030700,0.1000893471321305,TAKE_PROFIT,0.03866050000000002,0.05044053620266666,7,40.36629546952086,0.008888367898243606,0.00412148544206814,0.026883987396862468,1.2867381876283965,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,GIGAUSD,1770,1772037000,0.0022248757999999997,1781,1772046900,0.0022450188,TREND_LOST,0.005953539078451142,0.029270937281083396,11,66.76339219954748,0.011703816571990842,0.0004508566275924855,0.03325236663987999,0.39493670886076365,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,SUIUSD,2621,1772182800,0.9620732099999998,2623,1772184600,0.94825128,TREND_LOST,-0.017466817261234998,0.0,2,47.152398330137636,0.004463753527255002,0.0034353529044346964,0.008087555338911841,1.150926743159752,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,TAOUSD,2964,1772490600,190.62761934999997,2967,1772493300,187.18612362406478,STOP_LOSS,-0.02115349999999986,0.002990021340787517,3,34.830833158217985,0.0058002593825370805,0.002634808041417314,0.033535873481979804,0.8382662935887373,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,HYPEUSD,2982,1772514900,33.54366399999999,2984,1772516700,32.93808346197599,STOP_LOSS,-0.021153500000000013,0.0016794825991581848,2,50.07560074435505,0.005777303016219971,0.0035842293906809277,0.015993564544707524,0.8896321070234122,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,SOLUSD,3146,1772653500,94.14093499999998,3151,1772658000,92.4413616299775,STOP_LOSS,-0.021153499999999915,0.0,5,41.687444147001166,0.008724458437128444,0.009670563230605703,0.03805111372506185,0.8491620111731842,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,XDGUSD,3602,1773064800,0.09217917232999999,3607,1773069300,0.09102006039,TREND_LOST,-0.015674553564555584,0.0004570193996665572,5,106.20883463691527,0.00468199622966026,0.015147055640920129,0.0037178912652629024,1.4240657620939292,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,HYPEUSD,3622,1773093600,35.439522999999994,3622,1773093600,34.7997155715195,STOP_LOSS,-0.02115349999999986,0.0,0,43.34929295480539,0.014855908663664564,0.014418999151823524,0.07850739993376725,0.7848101265822758,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,HYPEUSD,3731,1773191700,34.576857,3739,1773198900,34.213608,TREND_LOST,-0.01360555289047805,0.007610379393361478,8,30.293517435282862,0.0038084449352960553,0.006083429895712655,-0.003707252847362409,0.9171270718232015,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,TAOUSD,3924,1773354600,217.37187030999996,3927,1773357300,213.73197054000002,TREND_LOST,-0.019845035890839885,0.006105342370691265,3,32.181174440983604,0.004945492303514415,0.004775800764275637,0.029660736817682814,0.8945056422099609,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,XRPUSD,3953,1773380700,1.4263279519999998,3957,1773384300,1.409128119,TREND_LOST,-0.015158820677167683,0.0011722745793879617,4,57.777083292164,0.004893520751538555,0.0009351840132754317,0.00900119750156027,0.7971415398801277,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,XDGUSD,3970,1773396000,0.09895731964999999,3982,1773406800,0.0995982852,TIME_LIMIT,0.003377191907248785,0.030747400604236228,12,53.33522544911578,0.0075557051573265956,0.00519900419694465,0.019896800472896894,1.3212233616990343,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,SUIUSD,4231,1773631800,1.03479796,4243,1773642600,1.05701307,TIME_LIMIT,0.018368065128385153,0.0343081851456299,12,49.35702060365782,0.005361390312341149,0.00048444918128083027,0.011190504934526033,1.065743944636675,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,XRPUSD,4291,1773684900,1.5296372209999998,4297,1773690300,1.5243498210000002,TREND_LOST,-0.006556636598149052,0.009317751166307568,6,39.40742718284054,0.009420724227941572,0.0029776707416036582,0.03331015718230789,0.9403508771929836,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,SOLUSD,4303,1773694800,96.02676299999999,4311,1773702000,95.373423,TREND_LOST,-0.009903728248134179,0.017112281500106522,8,27.0582784274903,0.006462308723419609,0.005104698406083914,0.026244437508874587,0.9518072289156635,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,GIGAUSD,2786,1773795600,0.0022970989999999995,2791,1773803700,0.0022679475,TREND_LOST,-0.0157905718908935,0.01171085791252385,5,83.2078948637486,0.011976588573089426,0.0,0.01428536550735546,2.8819875776397472,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,SUIUSD,4950,1774278900,0.9723048299999999,4951,1774279800,0.9550301999999999,TREND_LOST,-0.020866681257769706,0.0,1,30.7100799568033,0.014827882641011586,0.006694819239880472,0.031064170582451988,0.67509812472743,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,ADAUSD,5018,1774339200,0.2664504437,5023,1774343700,0.26383456949999995,TREND_LOST,-0.012917488624433598,0.006738800187631291,5,35.90252174744162,0.006481119505850422,0.0003839392924224348,0.013113392737965322,1.5677406281661537,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,SOLUSD,5027,1774346400,92.38550999999998,5031,1774350000,91.465575,TREND_LOST,-0.01305756802121871,0.0,4,36.70463140034756,0.004850312925924601,0.0027132624267419145,0.010381428889009179,1.0893617021276583,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,XDGUSD,5080,1774395000,0.09554768243999999,5085,1774399500,0.09471168078,TREND_LOST,-0.011849575485778661,0.0,5,52.361009052353985,0.005006968889842393,0.0034930715329875863,0.010607366332953616,0.7912710922131371,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,GIGAUSD,3402,1774692900,0.0018316605999999997,3404,1774694700,0.0019081516624862996,TAKE_PROFIT,0.038660499999999966,0.05368865825906852,2,32.041759819252015,0.011239619964774461,0.008214676889375706,-0.0274501196471414,1.0567514677103729,cs_tc15_cap_or_mb60_top3
cs_tc15_cap_or_mb60_top3,TRXUSD,5446,1774724400,0.31908811619999994,5450,1774728000,0.3158428425,TREND_LOST,-0.013270462437296938,0.0,4,35.167830176166795,0.002904877530601425,0.002207547169811259,0.016204224547533112,0.734305337992526,cs_tc15_cap_or_mb60_top3
